Source,Target,Type
2412,6269,Undirected
2413,2612,Undirected
2413,4422,Undirected
2413,6321,Undirected
2413,6687,Undirected
2414,5711,Undirected
2414,6428,Undirected
2414,7212,Undirected
2414,2432,Undirected
2414,2563,Undirected
2414,2993,Undirected
2414,3924,Undirected
2414,4013,Undirected
2414,4729,Undirected
2414,4744,Undirected
2414,5852,Undirected
2414,6103,Undirected
2414,6222,Undirected
2414,6334,Undirected
2414,6344,Undirected
2414,5563,Undirected
2414,6783,Undirected
2414,7464,Undirected
2415,2914,Undirected
2415,2954,Undirected
2415,3075,Undirected
2415,3267,Undirected
2415,3511,Undirected
2415,3966,Undirected
2415,4184,Undirected
2415,2885,Undirected
2415,3383,Undirected
2415,6069,Undirected
2415,7063,Undirected
2415,2622,Undirected
2415,2923,Undirected
2415,3075,Undirected
2415,6490,Undirected
2415,6532,Undirected
2415,6841,Undirected
2415,7185,Undirected
2415,2654,Undirected
2415,2743,Undirected
2415,2893,Undirected
2415,2986,Undirected
2415,3680,Undirected
2415,3709,Undirected
2415,3838,Undirected
2415,3923,Undirected
2415,4039,Undirected
2415,4085,Undirected
2415,4736,Undirected
2415,4834,Undirected
2415,4994,Undirected
2415,5316,Undirected
2415,5464,Undirected
2415,5501,Undirected
2415,5982,Undirected
2415,6090,Undirected
2415,6221,Undirected
2415,6969,Undirected
2415,7050,Undirected
2415,2476,Undirected
2415,2585,Undirected
2415,2628,Undirected
2415,3911,Undirected
2415,4140,Undirected
2415,4272,Undirected
2415,4990,Undirected
2415,5358,Undirected
2415,6023,Undirected
2415,6559,Undirected
2415,6709,Undirected
2415,7245,Undirected
2415,7429,Undirected
2416,2851,Undirected
2416,3010,Undirected
2416,3012,Undirected
2416,3307,Undirected
2416,3617,Undirected
2416,3648,Undirected
2416,4138,Undirected
2416,4162,Undirected
2416,4165,Undirected
2416,4243,Undirected
2416,4353,Undirected
2416,4575,Undirected
2416,4816,Undirected
2416,4990,Undirected
2416,5358,Undirected
2416,5966,Undirected
2416,6050,Undirected
2416,6278,Undirected
2416,6355,Undirected
2416,6471,Undirected
2417,3537,Undirected
2417,4414,Undirected
2417,4947,Undirected
2417,5382,Undirected
2417,5970,Undirected
2417,6089,Undirected
2417,6493,Undirected
2417,6808,Undirected
2417,7349,Undirected
2417,2535,Undirected
2417,3082,Undirected
2417,3120,Undirected
2417,3488,Undirected
2417,3911,Undirected
2417,4028,Undirected
2417,4154,Undirected
2417,4439,Undirected
2417,4465,Undirected
2417,5130,Undirected
2417,5173,Undirected
2417,5181,Undirected
2417,5223,Undirected
2417,5505,Undirected
2417,5778,Undirected
2417,5882,Undirected
2417,6044,Undirected
2417,6532,Undirected
2417,7031,Undirected
2417,7528,Undirected
2417,2622,Undirected
2417,2717,Undirected
2417,2765,Undirected
2417,3302,Undirected
2417,4216,Undirected
2417,4456,Undirected
2417,4541,Undirected
2417,4923,Undirected
2417,5131,Undirected
2417,5608,Undirected
2417,5863,Undirected
2417,5945,Undirected
2417,6379,Undirected
2417,6471,Undirected
2417,6555,Undirected
2417,5077,Undirected
2417,5091,Undirected
2417,6977,Undirected
2418,2749,Undirected
2418,2846,Undirected
2418,4007,Undirected
2418,6241,Undirected
2418,7381,Undirected
2419,4477,Undirected
2419,5056,Undirected
2419,6040,Undirected
2419,6933,Undirected
2419,7258,Undirected
2419,7322,Undirected
2419,7431,Undirected
2419,7510,Undirected
2420,3089,Undirected
2420,4302,Undirected
2420,4389,Undirected
2420,5110,Undirected
2420,5411,Undirected
2420,5666,Undirected
2420,6645,Undirected
2421,2855,Undirected
2421,3929,Undirected
2421,5810,Undirected
2421,6037,Undirected
2421,6122,Undirected
2421,6674,Undirected
2421,6680,Undirected
2421,6688,Undirected
2421,6727,Undirected
2421,6891,Undirected
2421,7030,Undirected
2421,7216,Undirected
2421,7222,Undirected
2421,7527,Undirected
2421,2855,Undirected
2421,3929,Undirected
2421,5810,Undirected
2421,6122,Undirected
2421,6674,Undirected
2421,6680,Undirected
2421,6688,Undirected
2421,6727,Undirected
2421,6891,Undirected
2421,7030,Undirected
2421,7216,Undirected
2421,7222,Undirected
2421,7527,Undirected
2422,2771,Undirected
2422,3334,Undirected
2422,4918,Undirected
2423,2627,Undirected
2423,2739,Undirected
2423,3304,Undirected
2423,3580,Undirected
2423,3889,Undirected
2423,3890,Undirected
2423,4604,Undirected
2423,4987,Undirected
2423,5364,Undirected
2423,5641,Undirected
2423,5767,Undirected
2423,6108,Undirected
2423,6197,Undirected
2423,7561,Undirected
2424,3042,Undirected
2424,3439,Undirected
2424,4294,Undirected
2424,4379,Undirected
2424,5278,Undirected
2424,5539,Undirected
2424,7227,Undirected
2425,2904,Undirected
2425,3446,Undirected
2425,7509,Undirected
2425,7542,Undirected
2425,7552,Undirected
2425,2427,Undirected
2425,2558,Undirected
2425,2906,Undirected
2425,3019,Undirected
2425,3347,Undirected
2425,4098,Undirected
2425,5221,Undirected
2425,5911,Undirected
2425,5927,Undirected
2425,7060,Undirected
2425,7542,Undirected
2425,7559,Undirected
2425,7571,Undirected
2425,2427,Undirected
2425,2558,Undirected
2425,2906,Undirected
2425,5080,Undirected
2425,6668,Undirected
2425,7060,Undirected
2426,4681,Undirected
2426,5223,Undirected
2426,6668,Undirected
2427,2558,Undirected
2427,2906,Undirected
2427,3019,Undirected
2427,3347,Undirected
2427,4098,Undirected
2427,5221,Undirected
2427,5911,Undirected
2427,5927,Undirected
2427,7060,Undirected
2427,7542,Undirected
2427,7559,Undirected
2427,7571,Undirected
2427,2558,Undirected
2427,2906,Undirected
2427,5080,Undirected
2427,6668,Undirected
2427,7060,Undirected
2428,2451,Undirected
2428,3641,Undirected
2428,4099,Undirected
2428,4115,Undirected
2428,4479,Undirected
2428,4686,Undirected
2429,2573,Undirected
2429,3980,Undirected
2429,5121,Undirected
2429,5484,Undirected
2430,3932,Undirected
2430,4341,Undirected
2430,5033,Undirected
2430,5548,Undirected
2430,7231,Undirected
2430,7469,Undirected
2430,3980,Undirected
2430,4259,Undirected
2430,5548,Undirected
2430,7190,Undirected
2430,7231,Undirected
2430,7457,Undirected
2430,5737,Undirected
2430,7231,Undirected
2430,3357,Undirected
2430,3695,Undirected
2430,5548,Undirected
2430,5787,Undirected
2430,5973,Undirected
2430,5975,Undirected
2431,2820,Undirected
2431,6372,Undirected
2431,7135,Undirected
2432,2563,Undirected
2432,2993,Undirected
2432,3924,Undirected
2432,4013,Undirected
2432,4729,Undirected
2432,4744,Undirected
2432,5852,Undirected
2432,6103,Undirected
2432,6222,Undirected
2432,6334,Undirected
2432,6344,Undirected
2433,2824,Undirected
2433,5291,Undirected
2433,5614,Undirected
2433,6253,Undirected
2433,7241,Undirected
2434,2862,Undirected
2434,2898,Undirected
2434,2977,Undirected
2434,3008,Undirected
2434,3186,Undirected
2434,3396,Undirected
2434,3455,Undirected
2434,3462,Undirected
2434,3650,Undirected
2434,3918,Undirected
2434,4008,Undirected
2434,4973,Undirected
2434,5109,Undirected
2434,5195,Undirected
2434,5258,Undirected
2434,5562,Undirected
2434,5780,Undirected
2434,5976,Undirected
2434,5998,Undirected
2434,6052,Undirected
2434,6247,Undirected
2434,6363,Undirected
2434,6479,Undirected
2434,6502,Undirected
2434,6707,Undirected
2434,6751,Undirected
2434,7121,Undirected
2434,7208,Undirected
2434,7238,Undirected
2434,7272,Undirected
2434,7289,Undirected
2434,7500,Undirected
2434,3791,Undirected
2434,4171,Undirected
2434,5763,Undirected
2434,6095,Undirected
2434,2642,Undirected
2434,3266,Undirected
2434,4381,Undirected
2434,4659,Undirected
2435,2631,Undirected
2435,3430,Undirected
2435,4052,Undirected
2435,5301,Undirected
2435,6273,Undirected
2435,2436,Undirected
2435,3020,Undirected
2435,5124,Undirected
2435,5372,Undirected
2435,5806,Undirected
2435,3021,Undirected
2435,5371,Undirected
2435,5790,Undirected
2435,3405,Undirected
2435,7546,Undirected
2436,3020,Undirected
2436,5124,Undirected
2436,5372,Undirected
2436,5806,Undirected
2437,4059,Undirected
2437,5395,Undirected
2437,5479,Undirected
2437,6421,Undirected
2437,2548,Undirected
2437,4060,Undirected
2437,4183,Undirected
2437,5972,Undirected
2437,3386,Undirected
2437,4106,Undirected
2437,4118,Undirected
2437,5212,Undirected
2437,5678,Undirected
2437,6011,Undirected
2437,6244,Undirected
2437,6516,Undirected
2437,6716,Undirected
2437,7569,Undirected
2438,2743,Undirected
2438,3835,Undirected
2438,4355,Undirected
2438,6841,Undirected
2438,6846,Undirected
2438,7414,Undirected
2440,2469,Undirected
2440,4111,Undirected
2440,5910,Undirected
2440,6329,Undirected
2440,7142,Undirected
2440,5585,Undirected
2440,6329,Undirected
2440,4013,Undirected
2441,2871,Undirected
2441,3207,Undirected
2441,3988,Undirected
2441,4569,Undirected
2441,5290,Undirected
2441,5903,Undirected
2441,6971,Undirected
2441,7366,Undirected
2441,3140,Undirected
2441,3404,Undirected
2441,3907,Undirected
2441,4518,Undirected
2441,5052,Undirected
2441,5475,Undirected
2441,5534,Undirected
2441,5622,Undirected
2441,5978,Undirected
2441,6024,Undirected
2441,6350,Undirected
2441,7080,Undirected
2441,7346,Undirected
2441,7433,Undirected
2442,3553,Undirected
2442,4899,Undirected
2442,6087,Undirected
2442,6368,Undirected
2442,6733,Undirected
2442,7564,Undirected
2442,2506,Undirected
2442,3267,Undirected
2442,3594,Undirected
2442,3897,Undirected
2442,3910,Undirected
2442,5502,Undirected
2442,4314,Undirected
2442,5760,Undirected
2442,6713,Undirected
2443,3983,Undirected
2443,5744,Undirected
2443,5884,Undirected
2443,5933,Undirected
2443,6410,Undirected
2443,3691,Undirected
2443,4988,Undirected
2443,5162,Undirected
2443,5676,Undirected
2443,5731,Undirected
2443,5877,Undirected
2443,3164,Undirected
2443,3504,Undirected
2443,5048,Undirected
2443,5050,Undirected
2443,6588,Undirected
2443,2693,Undirected
2443,3070,Undirected
2443,3269,Undirected
2443,3541,Undirected
2443,3885,Undirected
2443,4450,Undirected
2443,5054,Undirected
2443,5254,Undirected
2443,5394,Undirected
2443,5671,Undirected
2443,6135,Undirected
2444,3175,Undirected
2444,3496,Undirected
2444,3807,Undirected
2444,4543,Undirected
2444,4920,Undirected
2444,5289,Undirected
2444,5487,Undirected
2444,5488,Undirected
2444,6732,Undirected
2444,7056,Undirected
2444,7374,Undirected
2444,7484,Undirected
2446,2536,Undirected
2446,2692,Undirected
2446,2850,Undirected
2446,3134,Undirected
2446,3154,Undirected
2446,3759,Undirected
2446,3858,Undirected
2446,3884,Undirected
2446,3920,Undirected
2446,4166,Undirected
2446,4247,Undirected
2446,4525,Undirected
2446,4631,Undirected
2446,5529,Undirected
2446,5786,Undirected
2446,5839,Undirected
2446,7068,Undirected
2446,7350,Undirected
2446,2452,Undirected
2446,2622,Undirected
2446,2983,Undirected
2446,3134,Undirected
2446,3375,Undirected
2446,3490,Undirected
2446,3879,Undirected
2446,3884,Undirected
2446,4139,Undirected
2446,5131,Undirected
2446,5670,Undirected
2446,5798,Undirected
2446,5945,Undirected
2446,6866,Undirected
2446,7540,Undirected
2446,2664,Undirected
2446,2983,Undirected
2446,3176,Undirected
2446,3419,Undirected
2446,3646,Undirected
2446,3773,Undirected
2446,4086,Undirected
2446,4160,Undirected
2446,4696,Undirected
2446,4815,Undirected
2446,6409,Undirected
2446,2914,Undirected
2446,2984,Undirected
2446,3511,Undirected
2446,3880,Undirected
2446,3970,Undirected
2446,4631,Undirected
2446,5643,Undirected
2446,5657,Undirected
2446,5854,Undirected
2446,5977,Undirected
2447,4092,Undirected
2447,4211,Undirected
2447,4492,Undirected
2447,6544,Undirected
2447,6631,Undirected
2447,2558,Undirected
2447,2964,Undirected
2447,3686,Undirected
2447,3988,Undirected
2447,4044,Undirected
2447,4256,Undirected
2447,4263,Undirected
2447,4324,Undirected
2447,4437,Undirected
2447,4574,Undirected
2447,6072,Undirected
2447,6339,Undirected
2447,6478,Undirected
2447,6750,Undirected
2447,6844,Undirected
2448,2608,Undirected
2448,3681,Undirected
2448,3866,Undirected
2448,4588,Undirected
2448,4611,Undirected
2448,5971,Undirected
2448,6213,Undirected
2449,2973,Undirected
2450,2613,Undirected
2450,3037,Undirected
2450,3766,Undirected
2450,7062,Undirected
2450,7181,Undirected
2451,3641,Undirected
2451,4099,Undirected
2451,4115,Undirected
2451,4479,Undirected
2451,4686,Undirected
2451,2589,Undirected
2451,4254,Undirected
2451,4491,Undirected
2451,6647,Undirected
2451,7087,Undirected
2451,7367,Undirected
2451,7556,Undirected
2451,2505,Undirected
2451,2759,Undirected
2451,2850,Undirected
2451,3337,Undirected
2451,3732,Undirected
2451,4091,Undirected
2451,4261,Undirected
2451,4342,Undirected
2451,4474,Undirected
2451,4475,Undirected
2451,4621,Undirected
2451,5565,Undirected
2451,5800,Undirected
2451,6210,Undirected
2451,6290,Undirected
2451,6348,Undirected
2451,6364,Undirected
2452,2531,Undirected
2452,2536,Undirected
2452,2850,Undirected
2452,3134,Undirected
2452,3154,Undirected
2452,4374,Undirected
2452,4796,Undirected
2452,5529,Undirected
2452,5786,Undirected
2452,7350,Undirected
2452,3092,Undirected
2452,3241,Undirected
2452,5946,Undirected
2452,7160,Undirected
2452,7186,Undirected
2452,7571,Undirected
2452,2844,Undirected
2452,2932,Undirected
2452,3092,Undirected
2452,3326,Undirected
2452,3466,Undirected
2452,3813,Undirected
2452,3832,Undirected
2452,3868,Undirected
2452,3942,Undirected
2452,4006,Undirected
2452,4279,Undirected
2452,4306,Undirected
2452,4432,Undirected
2452,4819,Undirected
2452,5045,Undirected
2452,5089,Undirected
2452,5104,Undirected
2452,5146,Undirected
2452,5477,Undirected
2452,5600,Undirected
2452,5787,Undirected
2452,6105,Undirected
2452,6600,Undirected
2452,6729,Undirected
2452,7116,Undirected
2452,7126,Undirected
2452,7241,Undirected
2452,7437,Undirected
2452,7571,Undirected
2452,2622,Undirected
2452,2983,Undirected
2452,3134,Undirected
2452,3375,Undirected
2452,3490,Undirected
2452,3879,Undirected
2452,3884,Undirected
2452,4139,Undirected
2452,5131,Undirected
2452,5670,Undirected
2452,5798,Undirected
2452,5945,Undirected
2452,6866,Undirected
2452,7540,Undirected
2452,2493,Undirected
2452,2605,Undirected
2452,3254,Undirected
2452,3593,Undirected
2452,6148,Undirected
2452,3626,Undirected
2452,5745,Undirected
2452,6866,Undirected
2453,2848,Undirected
2453,3068,Undirected
2453,4214,Undirected
2453,5656,Undirected
2453,5732,Undirected
2453,6482,Undirected
2453,7392,Undirected
2454,6374,Undirected
2455,2608,Undirected
2455,2777,Undirected
2455,2857,Undirected
2455,3159,Undirected
2455,5379,Undirected
2455,6001,Undirected
2455,6592,Undirected
2455,6837,Undirected
2455,6860,Undirected
2456,2962,Undirected
2456,3875,Undirected
2456,3925,Undirected
2456,4275,Undirected
2456,4983,Undirected
2456,5322,Undirected
2456,5437,Undirected
2456,5454,Undirected
2456,5473,Undirected
2456,5476,Undirected
2456,5571,Undirected
2456,6959,Undirected
2456,7247,Undirected
2456,7535,Undirected
2457,2873,Undirected
2457,3927,Undirected
2457,4547,Undirected
2457,2558,Undirected
2457,4519,Undirected
2457,4547,Undirected
2457,4548,Undirected
2457,4692,Undirected
2457,5593,Undirected
2458,2800,Undirected
2458,2804,Undirected
2458,3074,Undirected
2458,4736,Undirected
2458,4737,Undirected
2458,2643,Undirected
2458,3123,Undirected
2458,5038,Undirected
2458,5040,Undirected
2460,3614,Undirected
2460,3953,Undirected
2460,4589,Undirected
2460,4608,Undirected
2461,3429,Undirected
2461,3875,Undirected
2461,4109,Undirected
2461,5057,Undirected
2461,5278,Undirected
2461,5677,Undirected
2461,5868,Undirected
2461,7534,Undirected
2462,4703,Undirected
2462,4934,Undirected
2462,4947,Undirected
2462,5154,Undirected
2462,5501,Undirected
2462,7106,Undirected
2462,2945,Undirected
2462,2978,Undirected
2462,5190,Undirected
2462,5247,Undirected
2462,5362,Undirected
2462,5382,Undirected
2462,5631,Undirected
2462,5804,Undirected
2462,5983,Undirected
2462,7107,Undirected
2462,7141,Undirected
2464,5559,Undirected
2464,6113,Undirected
2465,3166,Undirected
2465,3941,Undirected
2465,4818,Undirected
2465,5144,Undirected
2465,5457,Undirected
2465,6601,Undirected
2465,6736,Undirected
2465,6888,Undirected
2465,7086,Undirected
2465,7248,Undirected
2465,7249,Undirected
2465,4818,Undirected
2465,5264,Undirected
2465,6731,Undirected
2465,6736,Undirected
2466,5142,Undirected
2466,5299,Undirected
2466,6423,Undirected
2466,6968,Undirected
2466,5442,Undirected
2466,2831,Undirected
2466,3504,Undirected
2466,3839,Undirected
2466,7344,Undirected
2466,3820,Undirected
2466,4055,Undirected
2466,4357,Undirected
2466,7568,Undirected
2466,2607,Undirected
2466,7543,Undirected
2467,2669,Undirected
2467,3116,Undirected
2467,4865,Undirected
2467,4866,Undirected
2467,4972,Undirected
2467,5639,Undirected
2467,6595,Undirected
2467,6677,Undirected
2467,3677,Undirected
2467,3712,Undirected
2467,3971,Undirected
2467,5253,Undirected
